date,realtime_end,realtime_start,HOUST
2002-11-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1753.0
2002-12-01 00:00:00,2003-02-18 00:00:00,2003-01-21 00:00:00,1835.0
2002-12-01 00:00:00,2003-03-17 00:00:00,2003-02-19 00:00:00,1847.0
2002-12-01 00:00:00,2003-05-15 00:00:00,2003-03-18 00:00:00,1824.0
2002-12-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1815.0
2002-12-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1788.0
2003-01-01 00:00:00,2003-03-17 00:00:00,2003-02-19 00:00:00,1850.0
2003-01-01 00:00:00,2003-04-15 00:00:00,2003-03-18 00:00:00,1822.0
2003-01-01 00:00:00,2003-05-15 00:00:00,2003-04-16 00:00:00,1834.0
2003-01-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1828.0
2003-01-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1856.0
2003-01-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1853.0
2003-02-01 00:00:00,2003-04-15 00:00:00,2003-03-18 00:00:00,1622.0
2003-02-01 00:00:00,2003-05-15 00:00:00,2003-04-16 00:00:00,1644.0
2003-02-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1640.0
2003-02-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1657.0
2003-02-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1629.0
2003-03-01 00:00:00,2003-05-15 00:00:00,2003-04-16 00:00:00,1780.0
2003-03-01 00:00:00,2003-06-16 00:00:00,2003-05-16 00:00:00,1748.0
2003-03-01 00:00:00,2004-05-17 00:00:00,2003-06-17 00:00:00,1742.0
2003-03-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1728.0
2003-03-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1726.0
2003-04-01 00:00:00,2003-06-16 00:00:00,2003-05-16 00:00:00,1630.0
2003-04-01 00:00:00,2003-07-16 00:00:00,2003-06-17 00:00:00,1632.0
2003-04-01 00:00:00,2004-05-17 00:00:00,2003-07-17 00:00:00,1627.0
2003-04-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1637.0
2003-04-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1643.0
2003-05-01 00:00:00,2003-07-16 00:00:00,2003-06-17 00:00:00,1732.0
2003-05-01 00:00:00,2003-08-18 00:00:00,2003-07-17 00:00:00,1738.0
2003-05-01 00:00:00,2004-05-17 00:00:00,2003-08-19 00:00:00,1745.0
2003-05-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1748.0
2003-05-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1751.0
2003-06-01 00:00:00,2003-08-18 00:00:00,2003-07-17 00:00:00,1803.0
2003-06-01 00:00:00,2003-09-16 00:00:00,2003-08-19 00:00:00,1845.0
2003-06-01 00:00:00,2004-05-17 00:00:00,2003-09-17 00:00:00,1844.0
2003-06-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1850.0
2003-06-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1867.0
2003-07-01 00:00:00,2003-09-16 00:00:00,2003-08-19 00:00:00,1872.0
2003-07-01 00:00:00,2003-10-16 00:00:00,2003-09-17 00:00:00,1892.0
2003-07-01 00:00:00,2004-05-17 00:00:00,2003-10-17 00:00:00,1890.0
2003-07-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1893.0
2003-07-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1897.0
2003-08-01 00:00:00,2003-10-16 00:00:00,2003-09-17 00:00:00,1820.0
2003-08-01 00:00:00,2003-11-18 00:00:00,2003-10-17 00:00:00,1826.0
2003-08-01 00:00:00,2004-05-17 00:00:00,2003-11-19 00:00:00,1831.0
2003-08-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1835.0
2003-08-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1833.0
2003-09-01 00:00:00,2003-11-18 00:00:00,2003-10-17 00:00:00,1888.0
2003-09-01 00:00:00,2003-12-15 00:00:00,2003-11-19 00:00:00,1905.0
2003-09-01 00:00:00,2004-05-17 00:00:00,2003-12-16 00:00:00,1931.0
2003-09-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1922.0
2003-09-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1939.0
2003-10-01 00:00:00,2003-12-15 00:00:00,2003-11-19 00:00:00,1960.0
2003-10-01 00:00:00,2004-01-20 00:00:00,2003-12-16 00:00:00,1980.0
2003-10-01 00:00:00,2004-05-17 00:00:00,2004-01-21 00:00:00,1977.0
2003-10-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1983.0
2003-10-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,1967.0
2003-11-01 00:00:00,2004-01-20 00:00:00,2003-12-16 00:00:00,2070.0
2003-11-01 00:00:00,2005-05-16 00:00:00,2004-01-21 00:00:00,2054.0
2003-11-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,2083.0
2003-12-01 00:00:00,2004-02-17 00:00:00,2004-01-21 00:00:00,2088.0
2003-12-01 00:00:00,2004-03-15 00:00:00,2004-02-18 00:00:00,2067.0
2003-12-01 00:00:00,2004-05-17 00:00:00,2004-03-16 00:00:00,2061.0
2003-12-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,2067.0
2003-12-01 00:00:00,2018-06-30 00:00:00,2005-05-17 00:00:00,2057.0
2004-01-01 00:00:00,2004-03-15 00:00:00,2004-02-18 00:00:00,1903.0
2004-01-01 00:00:00,2004-04-15 00:00:00,2004-03-16 00:00:00,1932.0
2004-01-01 00:00:00,2004-05-17 00:00:00,2004-04-16 00:00:00,1938.0
2004-01-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1934.0
2004-01-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,1927.0
2004-01-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,1911.0
2004-02-01 00:00:00,2004-04-15 00:00:00,2004-03-16 00:00:00,1855.0
2004-02-01 00:00:00,2004-05-17 00:00:00,2004-04-16 00:00:00,1887.0
2004-02-01 00:00:00,2005-05-16 00:00:00,2004-05-18 00:00:00,1895.0
2004-02-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,1852.0
2004-02-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,1846.0
2004-03-01 00:00:00,2004-05-17 00:00:00,2004-04-16 00:00:00,2007.0
2004-03-01 00:00:00,2004-06-15 00:00:00,2004-05-18 00:00:00,2011.0
2004-03-01 00:00:00,2005-05-16 00:00:00,2004-06-16 00:00:00,2000.0
2004-03-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,2007.0
2004-03-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,1998.0
2004-04-01 00:00:00,2004-06-15 00:00:00,2004-05-18 00:00:00,1969.0
2004-04-01 00:00:00,2004-07-19 00:00:00,2004-06-16 00:00:00,1981.0
2004-04-01 00:00:00,2005-05-16 00:00:00,2004-07-20 00:00:00,1963.0
2004-04-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,1968.0
2004-04-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,2003.0
2004-05-01 00:00:00,2004-07-19 00:00:00,2004-06-16 00:00:00,1967.0
2004-05-01 00:00:00,2004-08-16 00:00:00,2004-07-20 00:00:00,1970.0
2004-05-01 00:00:00,2005-05-16 00:00:00,2004-08-17 00:00:00,1979.0
2004-05-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,1974.0
2004-05-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,1981.0
2004-06-01 00:00:00,2004-08-16 00:00:00,2004-07-20 00:00:00,1802.0
2004-06-01 00:00:00,2004-09-20 00:00:00,2004-08-17 00:00:00,1826.0
2004-06-01 00:00:00,2005-05-16 00:00:00,2004-09-21 00:00:00,1817.0
2004-06-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,1827.0
2004-06-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,1828.0
2004-07-01 00:00:00,2004-09-20 00:00:00,2004-08-17 00:00:00,1978.0
2004-07-01 00:00:00,2004-10-18 00:00:00,2004-09-21 00:00:00,1988.0
2004-07-01 00:00:00,2005-05-16 00:00:00,2004-10-19 00:00:00,1985.0
2004-07-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,1986.0
2004-07-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,2002.0
2004-08-01 00:00:00,2004-10-18 00:00:00,2004-09-21 00:00:00,2000.0
2004-08-01 00:00:00,2004-11-16 00:00:00,2004-10-19 00:00:00,2020.0
2004-08-01 00:00:00,2005-05-16 00:00:00,2004-11-17 00:00:00,2018.0
2004-08-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,2025.0
2004-08-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,2024.0
2004-09-01 00:00:00,2004-11-16 00:00:00,2004-10-19 00:00:00,1898.0
2004-09-01 00:00:00,2005-05-16 00:00:00,2004-11-17 00:00:00,1905.0
2004-09-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,1912.0
2004-09-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,1905.0
2004-10-01 00:00:00,2004-12-15 00:00:00,2004-11-17 00:00:00,2027.0
2004-10-01 00:00:00,2005-01-18 00:00:00,2004-12-16 00:00:00,2039.0
2004-10-01 00:00:00,2005-05-16 00:00:00,2005-01-19 00:00:00,2065.0
2004-10-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,2062.0
2004-10-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,2072.0
2004-11-01 00:00:00,2005-01-18 00:00:00,2004-12-16 00:00:00,1771.0
2004-11-01 00:00:00,2005-02-15 00:00:00,2005-01-19 00:00:00,1807.0
2004-11-01 00:00:00,2005-05-16 00:00:00,2005-02-16 00:00:00,1805.0
2004-11-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,1807.0
2004-11-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,1782.0
2004-12-01 00:00:00,2005-02-15 00:00:00,2005-01-19 00:00:00,2004.0
2004-12-01 00:00:00,2005-03-15 00:00:00,2005-02-16 00:00:00,2063.0
2004-12-01 00:00:00,2005-05-16 00:00:00,2005-03-16 00:00:00,2056.0
2004-12-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,2050.0
2004-12-01 00:00:00,2018-06-30 00:00:00,2006-05-16 00:00:00,2042.0
2005-01-01 00:00:00,2005-03-15 00:00:00,2005-02-16 00:00:00,2159.0
2005-01-01 00:00:00,2005-04-18 00:00:00,2005-03-16 00:00:00,2183.0
2005-01-01 00:00:00,2005-05-16 00:00:00,2005-04-19 00:00:00,2189.0
2005-01-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,2188.0
2005-01-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2137.0
2005-01-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2144.0
2005-02-01 00:00:00,2005-04-18 00:00:00,2005-03-16 00:00:00,2195.0
2005-02-01 00:00:00,2005-05-16 00:00:00,2005-04-19 00:00:00,2229.0
2005-02-01 00:00:00,2006-05-15 00:00:00,2005-05-17 00:00:00,2228.0
2005-02-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2213.0
2005-02-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2207.0
2005-03-01 00:00:00,2005-05-16 00:00:00,2005-04-19 00:00:00,1837.0
2005-03-01 00:00:00,2005-06-15 00:00:00,2005-05-17 00:00:00,1836.0
2005-03-01 00:00:00,2006-05-15 00:00:00,2005-06-16 00:00:00,1833.0
2005-03-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,1856.0
2005-03-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,1864.0
2005-04-01 00:00:00,2005-06-15 00:00:00,2005-05-17 00:00:00,2038.0
2005-04-01 00:00:00,2005-07-18 00:00:00,2005-06-16 00:00:00,2005.0
2005-04-01 00:00:00,2006-05-15 00:00:00,2005-07-19 00:00:00,2027.0
2005-04-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2079.0
2005-04-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2061.0
2005-05-01 00:00:00,2005-07-18 00:00:00,2005-06-16 00:00:00,2009.0
2005-05-01 00:00:00,2005-08-15 00:00:00,2005-07-19 00:00:00,2004.0
2005-05-01 00:00:00,2006-05-15 00:00:00,2005-08-16 00:00:00,2041.0
2005-05-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2034.0
2005-05-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2025.0
2005-06-01 00:00:00,2005-08-15 00:00:00,2005-07-19 00:00:00,2004.0
2005-06-01 00:00:00,2005-09-19 00:00:00,2005-08-16 00:00:00,2045.0
2005-06-01 00:00:00,2006-05-15 00:00:00,2005-09-20 00:00:00,2065.0
2005-06-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2078.0
2005-06-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2068.0
2005-07-01 00:00:00,2005-09-19 00:00:00,2005-08-16 00:00:00,2042.0
2005-07-01 00:00:00,2005-10-18 00:00:00,2005-09-20 00:00:00,2035.0
2005-07-01 00:00:00,2006-05-15 00:00:00,2005-10-19 00:00:00,2062.0
2005-07-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2070.0
2005-07-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2054.0
2005-08-01 00:00:00,2005-10-18 00:00:00,2005-09-20 00:00:00,2009.0
2005-08-01 00:00:00,2005-11-16 00:00:00,2005-10-19 00:00:00,2038.0
2005-08-01 00:00:00,2006-05-15 00:00:00,2005-11-17 00:00:00,2081.0
2005-08-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2075.0
2005-08-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2095.0
2005-09-01 00:00:00,2005-11-16 00:00:00,2005-10-19 00:00:00,2108.0
2005-09-01 00:00:00,2005-12-19 00:00:00,2005-11-17 00:00:00,2134.0
2005-09-01 00:00:00,2006-05-15 00:00:00,2005-12-20 00:00:00,2160.0
2005-09-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2158.0
2005-09-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2151.0
2005-10-01 00:00:00,2005-12-19 00:00:00,2005-11-17 00:00:00,2014.0
2005-10-01 00:00:00,2006-01-18 00:00:00,2005-12-20 00:00:00,2017.0
2005-10-01 00:00:00,2006-05-15 00:00:00,2006-01-19 00:00:00,2051.0
2005-10-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2046.0
2005-10-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2065.0
2005-11-01 00:00:00,2006-01-18 00:00:00,2005-12-20 00:00:00,2123.0
2005-11-01 00:00:00,2006-02-15 00:00:00,2006-01-19 00:00:00,2121.0
2005-11-01 00:00:00,2006-05-15 00:00:00,2006-02-16 00:00:00,2136.0
2005-11-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2131.0
2005-11-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,2147.0
2005-12-01 00:00:00,2006-02-15 00:00:00,2006-01-19 00:00:00,1933.0
2005-12-01 00:00:00,2006-03-15 00:00:00,2006-02-16 00:00:00,1988.0
2005-12-01 00:00:00,2006-05-15 00:00:00,2006-03-16 00:00:00,1989.0
2005-12-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2002.0
2005-12-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,1994.0
2006-01-01 00:00:00,2006-03-15 00:00:00,2006-02-16 00:00:00,2276.0
2006-01-01 00:00:00,2006-04-17 00:00:00,2006-03-16 00:00:00,2303.0
2006-01-01 00:00:00,2006-05-15 00:00:00,2006-04-18 00:00:00,2307.0
2006-01-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2265.0
2006-01-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,2292.0
2006-01-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,2273.0
2006-02-01 00:00:00,2006-04-17 00:00:00,2006-03-16 00:00:00,2120.0
2006-02-01 00:00:00,2006-05-15 00:00:00,2006-04-18 00:00:00,2126.0
2006-02-01 00:00:00,2007-05-15 00:00:00,2006-05-16 00:00:00,2132.0
2006-02-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,2125.0
2006-02-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,2119.0
2006-03-01 00:00:00,2006-05-15 00:00:00,2006-04-18 00:00:00,1960.0
2006-03-01 00:00:00,2006-06-19 00:00:00,2006-05-16 00:00:00,1996.0
2006-03-01 00:00:00,2007-05-15 00:00:00,2006-06-20 00:00:00,1972.0
2006-03-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1965.0
2006-03-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1969.0
2006-04-01 00:00:00,2006-06-19 00:00:00,2006-05-16 00:00:00,1849.0
2006-04-01 00:00:00,2006-07-18 00:00:00,2006-06-20 00:00:00,1863.0
2006-04-01 00:00:00,2007-05-15 00:00:00,2006-07-19 00:00:00,1832.0
2006-04-01 00:00:00,2018-06-30 00:00:00,2007-05-16 00:00:00,1821.0
2006-05-01 00:00:00,2006-07-18 00:00:00,2006-06-20 00:00:00,1957.0
2006-05-01 00:00:00,2007-05-15 00:00:00,2006-07-19 00:00:00,1953.0
2006-05-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1944.0
2006-05-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1942.0
2006-06-01 00:00:00,2006-08-15 00:00:00,2006-07-19 00:00:00,1850.0
2006-06-01 00:00:00,2006-09-18 00:00:00,2006-08-16 00:00:00,1841.0
2006-06-01 00:00:00,2007-05-15 00:00:00,2006-09-19 00:00:00,1833.0
2006-06-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1819.0
2006-06-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1802.0
2006-07-01 00:00:00,2006-09-18 00:00:00,2006-08-16 00:00:00,1795.0
2006-07-01 00:00:00,2006-10-17 00:00:00,2006-09-19 00:00:00,1772.0
2006-07-01 00:00:00,2007-05-15 00:00:00,2006-10-18 00:00:00,1760.0
2006-07-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1746.0
2006-07-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1737.0
2006-08-01 00:00:00,2006-10-17 00:00:00,2006-09-19 00:00:00,1665.0
2006-08-01 00:00:00,2006-11-16 00:00:00,2006-10-18 00:00:00,1674.0
2006-08-01 00:00:00,2007-05-15 00:00:00,2006-11-17 00:00:00,1659.0
2006-08-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1646.0
2006-08-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1650.0
2006-09-01 00:00:00,2006-11-16 00:00:00,2006-10-18 00:00:00,1772.0
2006-09-01 00:00:00,2006-12-18 00:00:00,2006-11-17 00:00:00,1740.0
2006-09-01 00:00:00,2007-05-15 00:00:00,2006-12-19 00:00:00,1724.0
2006-09-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1721.0
2006-09-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1720.0
2006-10-01 00:00:00,2006-12-18 00:00:00,2006-11-17 00:00:00,1486.0
2006-10-01 00:00:00,2007-01-17 00:00:00,2006-12-19 00:00:00,1488.0
2006-10-01 00:00:00,2007-05-15 00:00:00,2007-01-18 00:00:00,1478.0
2006-10-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1470.0
2006-10-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1491.0
2006-11-01 00:00:00,2007-01-17 00:00:00,2006-12-19 00:00:00,1588.0
2006-11-01 00:00:00,2007-02-15 00:00:00,2007-01-18 00:00:00,1572.0
2006-11-01 00:00:00,2008-05-15 00:00:00,2007-02-16 00:00:00,1565.0
2006-11-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1570.0
2006-12-01 00:00:00,2007-02-15 00:00:00,2007-01-18 00:00:00,1642.0
2006-12-01 00:00:00,2007-03-19 00:00:00,2007-02-16 00:00:00,1643.0
2006-12-01 00:00:00,2007-05-15 00:00:00,2007-03-20 00:00:00,1633.0
2006-12-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1629.0
2006-12-01 00:00:00,2018-06-30 00:00:00,2008-05-16 00:00:00,1649.0
2007-01-01 00:00:00,2007-03-19 00:00:00,2007-02-16 00:00:00,1408.0
2007-01-01 00:00:00,2007-05-15 00:00:00,2007-03-20 00:00:00,1399.0
2007-01-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1403.0
2007-01-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1382.0
2007-01-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1409.0
2007-02-01 00:00:00,2007-04-16 00:00:00,2007-03-20 00:00:00,1525.0
2007-02-01 00:00:00,2007-05-15 00:00:00,2007-04-17 00:00:00,1506.0
2007-02-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1487.0
2007-02-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1486.0
2007-02-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1480.0
2007-03-01 00:00:00,2007-05-15 00:00:00,2007-04-17 00:00:00,1518.0
2007-03-01 00:00:00,2008-05-15 00:00:00,2007-05-16 00:00:00,1491.0
2007-03-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1492.0
2007-03-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1495.0
2007-04-01 00:00:00,2007-06-18 00:00:00,2007-05-16 00:00:00,1528.0
2007-04-01 00:00:00,2007-07-17 00:00:00,2007-06-19 00:00:00,1506.0
2007-04-01 00:00:00,2008-05-15 00:00:00,2007-07-18 00:00:00,1485.0
2007-04-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1487.0
2007-04-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1490.0
2007-05-01 00:00:00,2007-07-17 00:00:00,2007-06-19 00:00:00,1474.0
2007-05-01 00:00:00,2007-08-15 00:00:00,2007-07-18 00:00:00,1434.0
2007-05-01 00:00:00,2008-05-15 00:00:00,2007-08-16 00:00:00,1440.0
2007-05-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1436.0
2007-05-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1415.0
2007-06-01 00:00:00,2007-08-15 00:00:00,2007-07-18 00:00:00,1467.0
2007-06-01 00:00:00,2007-09-18 00:00:00,2007-08-16 00:00:00,1470.0
2007-06-01 00:00:00,2008-05-15 00:00:00,2007-09-19 00:00:00,1468.0
2007-06-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1458.0
2007-06-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1448.0
2007-07-01 00:00:00,2007-09-18 00:00:00,2007-08-16 00:00:00,1381.0
2007-07-01 00:00:00,2007-10-16 00:00:00,2007-09-19 00:00:00,1367.0
2007-07-01 00:00:00,2009-05-18 00:00:00,2007-10-17 00:00:00,1371.0
2007-07-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1354.0
2007-08-01 00:00:00,2007-10-16 00:00:00,2007-09-19 00:00:00,1331.0
2007-08-01 00:00:00,2007-11-19 00:00:00,2007-10-17 00:00:00,1327.0
2007-08-01 00:00:00,2008-05-15 00:00:00,2007-11-20 00:00:00,1347.0
2007-08-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1337.0
2007-08-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1330.0
2007-09-01 00:00:00,2007-11-19 00:00:00,2007-10-17 00:00:00,1191.0
2007-09-01 00:00:00,2007-12-17 00:00:00,2007-11-20 00:00:00,1193.0
2007-09-01 00:00:00,2008-05-15 00:00:00,2007-12-18 00:00:00,1182.0
2007-09-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1185.0
2007-09-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1183.0
2007-10-01 00:00:00,2007-12-17 00:00:00,2007-11-20 00:00:00,1229.0
2007-10-01 00:00:00,2008-01-16 00:00:00,2007-12-18 00:00:00,1232.0
2007-10-01 00:00:00,2008-05-15 00:00:00,2008-01-17 00:00:00,1274.0
2007-10-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1275.0
2007-10-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1264.0
2007-11-01 00:00:00,2008-01-16 00:00:00,2007-12-18 00:00:00,1187.0
2007-11-01 00:00:00,2008-02-19 00:00:00,2008-01-17 00:00:00,1173.0
2007-11-01 00:00:00,2008-05-15 00:00:00,2008-02-20 00:00:00,1178.0
2007-11-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1179.0
2007-11-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1197.0
2007-12-01 00:00:00,2008-02-19 00:00:00,2008-01-17 00:00:00,1006.0
2007-12-01 00:00:00,2008-03-17 00:00:00,2008-02-20 00:00:00,1004.0
2007-12-01 00:00:00,2009-05-18 00:00:00,2008-03-18 00:00:00,1000.0
2007-12-01 00:00:00,2018-06-30 00:00:00,2009-05-19 00:00:00,1037.0
2008-01-01 00:00:00,2008-03-17 00:00:00,2008-02-20 00:00:00,1012.0
2008-01-01 00:00:00,2008-04-15 00:00:00,2008-03-18 00:00:00,1071.0
2008-01-01 00:00:00,2008-05-15 00:00:00,2008-04-16 00:00:00,1083.0
2008-01-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1064.0
2008-01-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,1083.0
2008-01-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,1084.0
2008-02-01 00:00:00,2008-04-15 00:00:00,2008-03-18 00:00:00,1065.0
2008-02-01 00:00:00,2008-05-15 00:00:00,2008-04-16 00:00:00,1075.0
2008-02-01 00:00:00,2009-05-18 00:00:00,2008-05-16 00:00:00,1107.0
2008-02-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,1100.0
2008-02-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,1103.0
2008-03-01 00:00:00,2008-05-15 00:00:00,2008-04-16 00:00:00,947.0
2008-03-01 00:00:00,2008-06-16 00:00:00,2008-05-16 00:00:00,954.0
2008-03-01 00:00:00,2009-05-18 00:00:00,2008-06-17 00:00:00,988.0
2008-03-01 00:00:00,2010-05-17 00:00:00,2009-05-19 00:00:00,993.0
2008-03-01 00:00:00,2018-06-30 00:00:00,2010-05-18 00:00:00,1005.0
