date,realtime_end,realtime_start,BP
2017-02-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1219.0
2017-02-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1248.0
2017-03-01 00:00:00,2017-04-25 00:00:00,2017-04-18 00:00:00,1260.0
2017-03-01 00:00:00,2017-05-15 00:00:00,2017-04-26 00:00:00,1267.0
2017-03-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1260.0
2017-03-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1279.0
2017-04-01 00:00:00,2017-05-23 00:00:00,2017-05-16 00:00:00,1229.0
2017-04-01 00:00:00,2018-05-15 00:00:00,2017-05-24 00:00:00,1228.0
2017-04-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1255.0
2017-05-01 00:00:00,2018-05-15 00:00:00,2017-06-16 00:00:00,1168.0
2017-05-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1205.0
2017-06-01 00:00:00,2017-07-26 00:00:00,2017-07-19 00:00:00,1254.0
2017-06-01 00:00:00,2018-05-15 00:00:00,2017-07-27 00:00:00,1275.0
2017-06-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1312.0
2017-07-01 00:00:00,2017-08-23 00:00:00,2017-08-16 00:00:00,1223.0
2017-07-01 00:00:00,2018-05-15 00:00:00,2017-08-24 00:00:00,1230.0
2017-07-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1258.0
2017-08-01 00:00:00,2017-09-26 00:00:00,2017-09-19 00:00:00,1300.0
2017-08-01 00:00:00,2018-05-15 00:00:00,2017-09-27 00:00:00,1272.0
2017-08-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1300.0
2017-09-01 00:00:00,2017-10-25 00:00:00,2017-10-18 00:00:00,1215.0
2017-09-01 00:00:00,2018-05-15 00:00:00,2017-10-26 00:00:00,1225.0
2017-09-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1254.0
2017-10-01 00:00:00,2017-11-27 00:00:00,2017-11-17 00:00:00,1297.0
2017-10-01 00:00:00,2018-05-15 00:00:00,2017-11-28 00:00:00,1316.0
2017-10-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1343.0
2017-11-01 00:00:00,2017-12-21 00:00:00,2017-12-19 00:00:00,1298.0
2017-11-01 00:00:00,2018-05-15 00:00:00,2017-12-22 00:00:00,1303.0
2017-11-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1323.0
2017-12-01 00:00:00,2018-02-15 00:00:00,2018-01-18 00:00:00,1302.0
2017-12-01 00:00:00,2018-05-15 00:00:00,2018-02-16 00:00:00,1300.0
2017-12-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1320.0
2018-01-01 00:00:00,2018-02-25 00:00:00,2018-02-16 00:00:00,1396.0
2018-01-01 00:00:00,2018-05-15 00:00:00,2018-02-26 00:00:00,1377.0
2018-01-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1366.0
2018-02-01 00:00:00,2018-03-22 00:00:00,2018-03-16 00:00:00,1298.0
2018-02-01 00:00:00,2018-05-15 00:00:00,2018-03-23 00:00:00,1321.0
2018-02-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1323.0
2018-03-01 00:00:00,2018-04-23 00:00:00,2018-04-17 00:00:00,1354.0
2018-03-01 00:00:00,2018-05-15 00:00:00,2018-04-24 00:00:00,1379.0
2018-03-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1377.0
2018-04-01 00:00:00,2018-05-22 00:00:00,2018-05-16 00:00:00,1352.0
2018-04-01 00:00:00,2018-06-30 00:00:00,2018-05-23 00:00:00,1364.0
2018-05-01 00:00:00,2018-06-30 00:00:00,2018-06-19 00:00:00,1301.0
