date,realtime_end,realtime_start,RDPI
1990-05-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3522.5
1990-05-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4486.1
1990-05-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4499.6
1990-05-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4492.2
1990-05-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4995.0
1990-05-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5019.6
1990-05-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1990-05-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5331.3
1990-05-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1990-05-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5906.6
1990-05-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5903.9
1990-05-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6405.3
1990-05-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6405.2
1990-06-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3527.4
1990-06-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4495.3
1990-06-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4508.8
1990-06-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4500.8
1990-06-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5004.1
1990-06-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5028.1
1990-06-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1990-06-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5341.8
1990-06-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1990-06-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5918.1
1990-06-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5915.4
1990-06-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6419.5
1990-06-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6419.4
1990-07-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3532.3
1990-07-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4514.4
1990-07-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4527.8
1990-07-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4519.3
1990-07-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5023.9
1990-07-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5047.4
1990-07-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1990-07-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5361.6
1990-07-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1990-07-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5937.8
1990-07-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5935.1
1990-07-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6442.6
1990-07-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6442.5
1990-08-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3517.4
1990-08-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4491.2
1990-08-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4504.6
1990-08-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4495.4
1990-08-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5002.8
1990-08-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5025.3
1990-08-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1990-08-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5333.9
1990-08-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1990-08-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5907.6
1990-08-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5905.0
1990-08-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6404.8
1990-08-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6404.7
1990-09-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3520.8
1990-09-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4493.6
1990-09-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4507.0
1990-09-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4497.1
1990-09-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5003.9
1990-09-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5025.4
1990-09-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1990-09-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5335.6
1990-09-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1990-09-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5908.9
1990-09-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5906.2
1990-09-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6404.1
1990-09-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6404.0
1990-10-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3498.3
1990-10-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4463.8
1990-10-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4477.4
1990-10-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4466.9
1990-10-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4970.4
1990-10-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4990.7
1990-10-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1990-10-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5299.9
1990-10-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1990-10-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5866.5
1990-10-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5863.8
1990-10-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6353.3
1990-10-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6353.2
1990-11-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3511.7
1990-11-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4463.8
1990-11-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4477.4
1990-11-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4466.2
1990-11-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4973.2
1990-11-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4992.3
1990-11-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1990-11-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5301.5
1990-11-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1990-11-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5872.2
1990-11-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5869.5
1990-11-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6355.0
1990-11-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6354.9
1990-12-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3546.7
1990-12-01 00:00:00,1996-11-28 00:00:00,1996-01-23 00:00:00,4477.7
1990-12-01 00:00:00,1997-05-06 00:00:00,1996-11-29 00:00:00,4478.7
1990-12-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4492.3
1990-12-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4480.5
1990-12-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4986.9
1990-12-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5004.5
1990-12-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1990-12-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5318.3
1990-12-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1990-12-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5895.9
1990-12-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5893.3
1990-12-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6390.4
1990-12-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6390.3
1991-01-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3518.7
1991-01-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4449.6
1991-01-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4463.1
1991-01-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4450.4
1991-01-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4974.6
1991-01-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4990.3
1991-01-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-01-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5302.1
1991-01-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-01-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5882.1
1991-01-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5879.5
1991-01-01 00:00:00,2018-06-30 00:00:00,2013-08-02 00:00:00,6369.3
1991-02-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3520.8
1991-02-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4447.1
1991-02-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4460.6
1991-02-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4447.1
1991-02-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4984.8
1991-02-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4999.0
1991-02-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-02-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5308.9
1991-02-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-02-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5896.0
1991-02-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5893.4
1991-02-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6379.5
1991-02-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6379.4
1991-03-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3538.4
1991-03-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4461.5
1991-03-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4475.1
1991-03-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4461.0
1991-03-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4996.9
1991-03-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5009.5
1991-03-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-03-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5320.7
1991-03-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-03-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5910.7
1991-03-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5908.0
1991-03-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6390.7
1991-03-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6390.6
1991-04-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3535.5
1991-04-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4477.5
1991-04-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4491.3
1991-04-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4476.5
1991-04-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5012.8
1991-04-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5023.8
1991-04-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-04-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5338.6
1991-04-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-04-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5931.5
1991-04-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5928.8
1991-04-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6412.8
1991-04-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6412.7
1991-05-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3537.5
1991-05-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4488.2
1991-05-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4502.0
1991-05-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4486.5
1991-05-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5015.3
1991-05-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5024.9
1991-05-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-05-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5337.1
1991-05-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-05-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5930.4
1991-05-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5927.7
1991-05-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6413.0
1991-05-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6412.9
1991-06-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3547.6
1991-06-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4511.9
1991-06-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4525.7
1991-06-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4509.4
1991-06-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5043.5
1991-06-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5051.3
1991-06-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-06-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5365.4
1991-06-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-06-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5961.2
1991-06-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5958.5
1991-06-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6446.0
1991-06-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6445.9
1991-07-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3535.2
1991-07-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4490.6
1991-07-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4504.4
1991-07-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4487.4
1991-07-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5034.9
1991-07-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5040.9
1991-07-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-07-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5351.6
1991-07-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-07-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5943.6
1991-07-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5940.9
1991-07-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6432.9
1991-07-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6432.8
1991-08-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3533.4
1991-08-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4492.6
1991-08-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4506.3
1991-08-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4488.6
1991-08-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5039.9
1991-08-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5044.2
1991-08-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-08-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5357.5
1991-08-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-08-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5950.6
1991-08-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5947.9
1991-08-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6445.1
1991-08-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6445.0
1991-09-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3538.2
1991-09-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4499.3
1991-09-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4512.9
1991-09-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4494.5
1991-09-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5048.3
1991-09-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5051.1
1991-09-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-09-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5369.8
1991-09-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-09-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5966.6
1991-09-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5963.9
1991-09-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6463.8
1991-09-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6463.7
1991-10-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3549.2
1991-10-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4492.5
1991-10-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4505.9
1991-10-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4487.0
1991-10-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5037.4
1991-10-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5038.7
1991-10-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-10-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5369.4
1991-10-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-10-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5975.5
1991-10-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5972.8
1991-10-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6474.1
1991-10-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6474.0
1991-11-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3533.0
1991-11-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4497.5
1991-11-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4510.6
1991-11-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4491.4
1991-11-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5044.3
1991-11-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5043.6
1991-11-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-11-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5379.9
1991-11-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-11-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,5979.5
1991-11-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,5976.8
1991-11-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6486.8
1991-11-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6486.7
1991-12-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3574.0
1991-12-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4528.9
1991-12-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4541.8
1991-12-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4522.4
1991-12-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5081.9
1991-12-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5079.0
1991-12-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1991-12-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5418.7
1991-12-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1991-12-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,6022.1
1991-12-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,6019.4
1991-12-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6546.3
1991-12-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6546.2
1992-01-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3578.7
1992-01-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4545.8
1992-01-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4558.1
1992-01-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4538.6
1992-01-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5129.9
1992-01-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5122.7
1992-01-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1992-01-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5450.8
1992-01-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1992-01-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,6063.0
1992-01-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,6060.2
1992-01-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6616.4
1992-01-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6616.3
1992-02-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3608.2
1992-02-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4571.7
1992-02-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4584.2
1992-02-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4564.5
1992-02-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5154.6
1992-02-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5145.2
1992-02-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1992-02-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5481.6
1992-02-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1992-02-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,6089.6
1992-02-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,6086.8
1992-02-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6650.0
1992-02-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6649.9
1992-03-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3623.5
1992-03-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4579.3
1992-03-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4592.0
1992-03-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4572.1
1992-03-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5159.5
1992-03-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5148.7
1992-03-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1992-03-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5488.9
1992-03-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1992-03-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,6096.1
1992-03-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,6093.3
1992-03-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6659.7
1992-03-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6659.6
1992-04-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3622.0
1992-04-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4588.9
1992-04-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4601.3
1992-04-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4581.1
1992-04-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5171.5
1992-04-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5160.1
1992-04-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1992-04-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5500.1
1992-04-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1992-04-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,6110.7
1992-04-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,6107.9
1992-04-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,6679.5
1992-04-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,6679.4
1992-05-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3621.3
1992-05-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,4601.5
1992-05-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,4614.1
1992-05-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,4593.4
1992-05-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,5188.6
1992-05-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,5176.6
1992-05-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1992-05-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,5518.7
1992-05-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1992-05-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,6134.0
