date,realtime_end,realtime_start,CPI
2012-11-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,231.249
2012-12-01 00:00:00,2013-02-18 00:00:00,2013-01-16 00:00:00,230.979
2012-12-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,231.137
2012-12-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,231.099
2012-12-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,231.165
2012-12-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,231.272
2012-12-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,231.221
2013-01-01 00:00:00,2014-02-17 00:00:00,2013-02-21 00:00:00,231.198
2013-01-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,231.321
2013-01-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,231.444
2013-01-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,231.641
2013-01-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,231.612
2013-01-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,231.679
2013-02-01 00:00:00,2014-02-17 00:00:00,2013-03-15 00:00:00,232.77
2013-02-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,232.599
2013-02-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,232.803
2013-02-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,233.005
2013-02-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,232.985
2013-02-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,232.937
2013-03-01 00:00:00,2014-02-17 00:00:00,2013-04-16 00:00:00,232.34
2013-03-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,232.075
2013-03-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,232.245
2013-03-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,232.313
2013-03-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,232.299
2013-03-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,232.282
2013-04-01 00:00:00,2014-02-17 00:00:00,2013-05-16 00:00:00,231.485
2013-04-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,231.707
2013-04-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,231.672
2013-04-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,231.856
2013-04-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,231.795
2013-04-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,231.797
2013-05-01 00:00:00,2014-02-17 00:00:00,2013-06-18 00:00:00,231.831
2013-05-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,232.124
2013-05-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,231.99
2013-05-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,231.895
2013-05-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,231.916
2013-05-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,231.893
2013-06-01 00:00:00,2014-02-17 00:00:00,2013-07-16 00:00:00,232.944
2013-06-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,232.86
2013-06-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,232.583
2013-06-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,232.357
2013-06-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,232.374
2013-06-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,232.445
2013-07-01 00:00:00,2014-02-17 00:00:00,2013-08-15 00:00:00,233.318
2013-07-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,233.252
2013-07-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,232.98
2013-07-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,232.749
2013-07-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,232.889
2013-07-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,232.9
2013-08-01 00:00:00,2014-02-17 00:00:00,2013-09-17 00:00:00,233.526
2013-08-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,233.433
2013-08-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,233.413
2013-08-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,233.249
2013-08-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,233.323
2013-08-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,233.456
2013-09-01 00:00:00,2014-02-17 00:00:00,2013-10-30 00:00:00,233.947
2013-09-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,233.743
2013-09-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,233.773
2013-09-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,233.642
2013-09-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,233.632
2013-09-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,233.544
2013-10-01 00:00:00,2014-02-17 00:00:00,2013-11-20 00:00:00,233.808
2013-10-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,233.782
2013-10-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,233.903
2013-10-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,233.799
2013-10-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,233.718
2013-10-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,233.669
2013-11-01 00:00:00,2014-02-17 00:00:00,2013-12-17 00:00:00,233.887
2013-11-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,234.033
2013-11-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,234.038
2013-11-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,234.21
2013-11-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,234.121
2013-11-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,234.1
2013-12-01 00:00:00,2014-02-17 00:00:00,2014-01-16 00:00:00,234.582
2013-12-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,234.594
2013-12-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,234.697
2013-12-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,234.847
2013-12-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,234.723
2013-12-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,234.719
2014-01-01 00:00:00,2015-02-19 00:00:00,2014-02-20 00:00:00,234.933
2014-01-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,235.128
2014-01-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,235.436
2014-01-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,235.385
2014-01-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,235.347
2014-02-01 00:00:00,2015-02-19 00:00:00,2014-03-18 00:00:00,235.169
2014-02-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,235.356
2014-02-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,235.621
2014-02-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,235.672
2014-02-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,235.522
2014-03-01 00:00:00,2015-02-19 00:00:00,2014-04-15 00:00:00,235.64
2014-03-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,235.79
2014-03-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,235.897
2014-03-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,235.978
2014-03-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,235.956
2014-04-01 00:00:00,2015-02-19 00:00:00,2014-05-15 00:00:00,236.254
2014-04-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,236.24
2014-04-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,236.495
2014-04-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,236.471
2014-04-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,236.463
2014-05-01 00:00:00,2015-02-19 00:00:00,2014-06-17 00:00:00,237.083
2014-05-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,236.95
2014-05-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,236.803
2014-05-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,236.832
2014-05-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,236.867
2014-06-01 00:00:00,2015-02-19 00:00:00,2014-07-22 00:00:00,237.693
2014-06-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,237.348
2014-06-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.016
2014-06-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.029
2014-06-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.188
2014-07-01 00:00:00,2015-02-19 00:00:00,2014-08-19 00:00:00,237.909
2014-07-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,237.596
2014-07-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.259
2014-07-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.424
2014-07-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.485
2014-08-01 00:00:00,2015-02-19 00:00:00,2014-09-17 00:00:00,237.428
2014-08-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,237.409
2014-08-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.163
2014-08-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.256
2014-08-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.439
2014-09-01 00:00:00,2015-02-19 00:00:00,2014-10-22 00:00:00,237.633
2014-09-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,237.626
2014-09-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.51
2014-09-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.486
2014-09-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.452
2014-10-01 00:00:00,2015-02-19 00:00:00,2014-11-20 00:00:00,237.642
2014-10-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,237.753
2014-10-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.651
2014-10-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.506
2014-10-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.447
2014-11-01 00:00:00,2015-02-19 00:00:00,2014-12-17 00:00:00,237.032
2014-11-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,237.067
2014-11-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.261
2014-11-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.118
2014-11-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.042
2014-12-01 00:00:00,2015-02-19 00:00:00,2015-01-16 00:00:00,236.149
2014-12-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,236.284
2014-12-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,236.464
2014-12-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,236.29
2014-12-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,236.27
2015-01-01 00:00:00,2016-02-18 00:00:00,2015-02-26 00:00:00,234.677
2015-01-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,234.954
2015-01-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,234.913
2015-01-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,234.836
2015-02-01 00:00:00,2016-02-18 00:00:00,2015-03-24 00:00:00,235.186
2015-02-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,235.415
2015-02-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,235.489
2015-02-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,235.274
2015-03-01 00:00:00,2016-02-18 00:00:00,2015-04-17 00:00:00,235.74
2015-03-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,235.859
2015-03-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,235.989
2015-03-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,235.956
2015-04-01 00:00:00,2016-02-18 00:00:00,2015-05-22 00:00:00,235.982
2015-04-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,236.197
2015-04-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,236.201
2015-04-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,236.165
2015-05-01 00:00:00,2016-02-18 00:00:00,2015-06-18 00:00:00,237.031
2015-05-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,236.876
2015-05-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,236.891
2015-05-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,236.952
2015-06-01 00:00:00,2016-02-18 00:00:00,2015-07-17 00:00:00,237.786
2015-06-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.423
2015-06-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.419
2015-06-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.618
2015-07-01 00:00:00,2016-02-18 00:00:00,2015-08-19 00:00:00,238.099
2015-07-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.734
2015-07-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.876
2015-07-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.993
2015-08-01 00:00:00,2016-02-18 00:00:00,2015-09-16 00:00:00,237.931
2015-08-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.703
2015-08-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.811
2015-08-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.989
2015-09-01 00:00:00,2016-02-18 00:00:00,2015-10-15 00:00:00,237.566
2015-09-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.489
2015-09-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,237.467
2015-10-01 00:00:00,2016-02-18 00:00:00,2015-11-17 00:00:00,238.042
2015-10-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,237.949
2015-10-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.792
2015-10-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.764
2015-11-01 00:00:00,2016-02-18 00:00:00,2015-12-15 00:00:00,238.111
2015-11-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,238.302
2015-11-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,238.153
2015-11-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,238.072
2015-12-01 00:00:00,2016-02-18 00:00:00,2016-01-20 00:00:00,237.847
2015-12-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,238.041
2015-12-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.846
2015-12-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.827
2016-01-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,238.107
2016-01-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,238.106
2016-01-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.99
2016-02-01 00:00:00,2017-02-12 00:00:00,2016-03-16 00:00:00,237.707
2016-02-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,237.808
2016-02-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,237.532
2016-03-01 00:00:00,2017-02-12 00:00:00,2016-04-14 00:00:00,237.92
2016-03-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,238.078
2016-03-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,238.022
2016-04-01 00:00:00,2017-02-12 00:00:00,2016-05-17 00:00:00,238.89
2016-04-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,238.908
2016-04-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,238.843
2016-05-01 00:00:00,2016-10-17 00:00:00,2016-06-16 00:00:00,239.41
2016-05-01 00:00:00,2017-02-12 00:00:00,2016-10-18 00:00:00,239.403
2016-05-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,239.362
2016-05-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,239.439
2016-06-01 00:00:00,2016-10-17 00:00:00,2016-07-15 00:00:00,239.927
2016-06-01 00:00:00,2017-02-12 00:00:00,2016-10-18 00:00:00,239.907
2016-06-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,239.842
2016-06-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,240.074
2016-07-01 00:00:00,2016-10-17 00:00:00,2016-08-16 00:00:00,239.828
2016-07-01 00:00:00,2017-02-12 00:00:00,2016-10-18 00:00:00,239.81
2016-07-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,239.898
2016-07-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,240.058
2016-08-01 00:00:00,2016-10-17 00:00:00,2016-09-16 00:00:00,240.305
2016-08-01 00:00:00,2017-02-12 00:00:00,2016-10-18 00:00:00,240.301
2016-08-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,240.389
2016-08-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,240.569
2016-09-01 00:00:00,2017-02-12 00:00:00,2016-10-18 00:00:00,241.002
2016-09-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,241.006
2016-09-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,241.017
2016-10-01 00:00:00,2017-02-12 00:00:00,2016-11-17 00:00:00,241.863
2016-10-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,241.694
2016-10-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,241.667
2016-11-01 00:00:00,2017-02-12 00:00:00,2016-12-15 00:00:00,242.348
2016-11-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,242.199
2016-11-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,242.081
2016-12-01 00:00:00,2017-02-12 00:00:00,2017-01-18 00:00:00,243.032
2016-12-01 00:00:00,2018-02-13 00:00:00,2017-02-13 00:00:00,242.821
2016-12-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,242.784
2017-01-01 00:00:00,2018-02-13 00:00:00,2017-02-15 00:00:00,244.158
2017-01-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,244.028
2017-02-01 00:00:00,2018-02-13 00:00:00,2017-03-15 00:00:00,244.456
2017-02-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,244.102
2017-03-01 00:00:00,2018-02-13 00:00:00,2017-04-14 00:00:00,243.752
2017-03-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,243.717
2017-04-01 00:00:00,2018-02-13 00:00:00,2017-05-12 00:00:00,244.158
2017-04-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,244.087
2017-05-01 00:00:00,2018-02-13 00:00:00,2017-06-14 00:00:00,243.846
2017-05-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,243.911
2017-06-01 00:00:00,2018-02-13 00:00:00,2017-07-14 00:00:00,243.79
2017-06-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,244.032
2017-07-01 00:00:00,2018-02-13 00:00:00,2017-08-11 00:00:00,244.048
2017-07-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,244.236
2017-08-01 00:00:00,2018-02-13 00:00:00,2017-09-14 00:00:00,245.03
2017-08-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,245.262
2017-09-01 00:00:00,2018-02-13 00:00:00,2017-10-13 00:00:00,246.373
2017-09-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,246.392
2017-10-01 00:00:00,2018-02-13 00:00:00,2017-11-15 00:00:00,246.639
2017-10-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,246.583
2017-11-01 00:00:00,2018-02-13 00:00:00,2017-12-13 00:00:00,247.592
2017-11-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,247.411
2017-12-01 00:00:00,2018-02-13 00:00:00,2018-01-12 00:00:00,247.963
2017-12-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,247.91
2018-01-01 00:00:00,2018-06-30 00:00:00,2018-02-14 00:00:00,249.245
2018-02-01 00:00:00,2018-06-30 00:00:00,2018-03-13 00:00:00,249.619
2018-03-01 00:00:00,2018-06-30 00:00:00,2018-04-11 00:00:00,249.462
2018-04-01 00:00:00,2018-06-30 00:00:00,2018-05-10 00:00:00,250.013
2018-05-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00,250.535
