date,realtime_end,realtime_start,IP
1991-01-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.803
1991-01-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,75.656
1991-01-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,75.711
1991-01-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,67.891
1991-01-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,67.8907
1991-01-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,67.2467
1991-01-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,68.2644
1991-01-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,68.2405
1991-01-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.7034
1991-01-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.8197
1991-01-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.9634
1991-01-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.924
1991-01-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.9412
1991-01-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,63.1424
1991-01-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,63.4795
1991-01-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,63.1915
1991-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.8801
1991-02-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,103.1
1991-02-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,102.9
1991-02-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,95.897
1991-02-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,95.929
1991-02-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,75.387
1991-02-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.24
1991-02-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,75.131
1991-02-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,75.229
1991-02-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,67.422
1991-02-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,67.4222
1991-02-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,66.7882
1991-02-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,67.8173
1991-02-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,67.8108
1991-02-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.3203
1991-02-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.4213
1991-02-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.5672
1991-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.5331
1991-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.5393
1991-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,62.713
1991-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,63.049
1991-02-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,62.7585
1991-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.452
1991-03-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,102.1
1991-03-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,95.0
1991-03-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,95.046
1991-03-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,74.977
1991-03-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,74.834
1991-03-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,74.725
1991-03-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,74.862
1991-03-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,67.103
1991-03-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,67.1027
1991-03-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,66.4699
1991-03-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,67.4653
1991-03-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,67.4666
1991-03-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.0025
1991-03-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.1059
1991-03-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.2532
1991-03-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.2184
1991-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.2144
1991-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,62.3674
1991-03-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,62.7082
1991-03-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,62.4265
1991-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.12
1991-04-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,102.6
1991-04-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,102.4
1991-04-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,95.29
1991-04-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,95.379
1991-04-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,75.156
1991-04-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.015
1991-04-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,74.892
1991-04-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,74.976
1991-04-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,67.235
1991-04-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,67.2351
1991-04-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,66.6147
1991-04-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,67.6098
1991-04-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,67.601
1991-04-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.1034
1991-04-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.2061
1991-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.3484
1991-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.3174
1991-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.3452
1991-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,62.5098
1991-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,62.8463
1991-04-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,62.5503
1991-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.25
1991-05-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,103.5
1991-05-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,103.2
1991-05-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,96.015
1991-05-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,96.12
1991-05-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,75.907
1991-05-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.768
1991-05-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,75.658
1991-05-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,75.762
1991-05-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,67.926
1991-05-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,67.9265
1991-05-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,67.2864
1991-05-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,68.2752
1991-05-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,68.2726
1991-05-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.7124
1991-05-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.8195
1991-05-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.9695
1991-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.924
1991-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.9449
1991-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,63.1192
1991-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,63.4638
1991-05-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,63.1756
1991-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.8714
1991-06-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,104.4
1991-06-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,104.3
1991-06-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,97.156
1991-06-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,97.244
1991-06-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,76.57
1991-06-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,76.433
1991-06-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,76.401
1991-06-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,76.507
1991-06-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,68.593
1991-06-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,68.5928
1991-06-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,67.9555
1991-06-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,68.956
1991-06-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,68.9412
1991-06-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.3255
1991-06-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,61.4266
1991-06-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,61.5723
1991-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,61.5212
1991-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,61.5109
1991-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,63.7113
1991-06-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,64.0488
1991-06-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,63.742
1991-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,63.4441
1991-07-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,104.7
1991-07-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,104.5
1991-07-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,97.249
1991-07-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,97.321
1991-07-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,76.652
1991-07-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,76.518
1991-07-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,76.396
1991-07-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,76.508
1991-07-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,68.6
1991-07-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,68.5996
1991-07-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,67.9505
1991-07-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,68.9478
1991-07-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,68.9357
1991-07-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.3113
1991-07-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,61.411
1991-07-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,61.553
1991-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,61.5051
1991-07-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,61.5154
1991-07-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,63.7413
1991-07-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,64.1013
1991-07-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,63.8029
1991-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,63.5106
1991-08-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,104.8
1991-08-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,97.385
1991-08-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,97.445
1991-08-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,76.6
1991-08-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,76.47
1991-08-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,76.43
1991-08-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,76.615
1991-08-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,68.71
1991-08-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,68.7104
1991-08-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,68.0603
1991-08-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,69.0396
1991-08-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,69.0131
1991-08-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.3883
1991-08-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,61.484
1991-08-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,61.6333
1991-08-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,61.5969
1991-08-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,61.5997
1991-08-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,63.7967
1991-08-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,64.1515
1991-08-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,63.8503
1991-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,63.5623
1991-09-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,105.7
1991-09-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,98.298
1991-09-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,98.375
1991-09-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,77.28
1991-09-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,77.152
1991-09-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,77.085
1991-09-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,77.264
1991-09-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,69.309
1991-09-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,69.3086
1991-09-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,68.6603
1991-09-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,69.6186
1991-09-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,69.615
1991-09-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.9381
1991-09-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,62.0233
1991-09-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,62.1757
1991-09-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,62.1338
1991-09-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,62.1313
1991-09-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,64.3704
1991-09-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,64.7177
1991-09-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,64.4151
1991-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,64.1234
1991-10-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,105.6
1991-10-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,105.8
1991-10-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,98.205
1991-10-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,98.28
1991-10-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,77.15
1991-10-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,77.026
1991-10-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,76.934
1991-10-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,77.111
1991-10-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,69.174
1991-10-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,69.1737
1991-10-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,68.5259
1991-10-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,69.4723
1991-10-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,69.4885
1991-10-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.8132
1991-10-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,61.889
1991-10-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,62.0364
1991-10-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,61.9979
1991-10-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,61.9921
1991-10-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,64.2403
1991-10-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,64.6012
1991-10-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,64.2992
1991-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,64.0179
1991-11-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,105.6
1991-11-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,98.067
1991-11-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,98.143
1991-11-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,76.985
1991-11-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,76.865
1991-11-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,76.821
1991-11-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,77.006
1991-11-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,69.099
1991-11-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,69.0991
1991-11-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,68.4463
1991-11-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,69.3605
1991-11-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,69.3908
1991-11-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.7321
1991-11-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,61.8074
1991-11-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,61.9567
1991-11-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,61.931
1991-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,61.9329
1991-11-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,64.1795
1991-11-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,64.5274
1991-11-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,64.2209
1991-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,63.9427
1991-12-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,105.2
1991-12-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,105.1
1991-12-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,97.439
1991-12-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,97.51
1991-12-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,76.723
1991-12-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,76.607
1991-12-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,76.561
1991-12-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,76.767
1991-12-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,68.868
1991-12-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,68.8679
1991-12-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,68.2217
1991-12-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,69.1393
1991-12-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,69.1431
1991-12-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.5264
1991-12-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,61.5977
1991-12-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,61.7426
1991-12-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,61.7052
1991-12-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,61.6968
1991-12-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,63.9123
1991-12-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,64.2613
1991-12-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,63.9602
1991-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,63.6923
1992-01-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,104.9
1992-01-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,105.0
1992-01-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,97.487
1992-01-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,97.689
1992-01-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,97.68
1992-01-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,97.559
1992-01-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,97.613
1992-01-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,97.507
1992-01-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,76.247
1992-01-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,76.135
1992-01-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,76.123
1992-01-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,76.344
1992-01-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,68.495
1992-01-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,68.4945
1992-01-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,67.8513
1992-01-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,68.7421
1992-01-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,68.7165
1992-01-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.1433
1992-01-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,61.2128
1992-01-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,61.3536
1992-01-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,61.3182
1992-01-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,61.3162
1992-01-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,63.5266
1992-01-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,63.8916
1992-01-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,63.596
1992-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,63.3372
1992-02-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,105.8
1992-02-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,105.6
1992-02-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,98.136
1992-02-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,98.266
1992-02-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,98.237
1992-02-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,98.144
1992-02-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,98.099
1992-02-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,98.033
1992-02-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,76.855
1992-02-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,76.745
1992-02-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,76.795
1992-02-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,76.899
1992-02-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,68.986
1992-02-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,68.9861
1992-02-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,68.3168
1992-02-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,69.2477
1992-02-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,69.2481
1992-02-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,61.613
1992-02-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,61.691
1992-02-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,61.826
1992-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,61.7969
1992-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,61.7625
1992-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,63.99
1992-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,64.3381
1992-02-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,64.0409
1992-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,63.7864
1992-03-01 00:00:00,1995-11-14 00:00:00,1995-01-01 00:00:00,106.4
1992-03-01 00:00:00,1997-01-26 00:00:00,1995-11-15 00:00:00,106.5
1992-03-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,98.924
1992-03-01 00:00:00,1998-11-23 00:00:00,1997-12-09 00:00:00,98.975
1992-03-01 00:00:00,1999-11-29 00:00:00,1998-11-24 00:00:00,98.932
1992-03-01 00:00:00,2000-12-04 00:00:00,1999-11-30 00:00:00,98.907
1992-03-01 00:00:00,2001-11-26 00:00:00,2000-12-05 00:00:00,98.966
1992-03-01 00:00:00,2002-12-04 00:00:00,2001-11-27 00:00:00,98.869
1992-03-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,77.473
1992-03-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,77.364
1992-03-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,77.36
1992-03-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,77.481
1992-03-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,69.494
1992-03-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,69.4937
